,storyID,url,title,country,dialect,speaker,utterance
323,good-2,https://radioambulante.org/transcripcion/disparos-al-cielo-transcripcion,['disparos-al-cielo-transcripcion'],México,Mexican,[Victoria]: ,"Aunque las protestas de los campesinos parecían no llegan a mucho, los medios cada vez ponían más atención a lo que estaba pasando en Puebla, y pronto, de ser una noticia local llegó a medios nacionales. "
326,good-2,https://radioambulante.org/transcripcion/disparos-al-cielo-transcripcion,['disparos-al-cielo-transcripcion'],México,Mexican,[Jesús Gómez]: ,"Hay un daño colateral muy alto, cambia radicalmente toda la condición, sobre todo de balance de humedad porque disminuye muy considerablemente la precipitación."
327,good-2,https://radioambulante.org/transcripcion/disparos-al-cielo-transcripcion,['disparos-al-cielo-transcripcion'],México,Mexican,[Victoria]: ,"Pero no todos los investigadores que entrevistaban los medios parecían coincidir. Mientras que Gómez decía que los cañones disminuyen la lluvia, en otro noticiero una doctora en física, Belinka González, dijo otra cosa. "
329,good-2,https://radioambulante.org/transcripcion/disparos-al-cielo-transcripcion,['disparos-al-cielo-transcripcion'],México,Mexican,[Belinka González]: ,"Lo que provocan es que llueva, no que no llueva. No existen métodos para hacer que no llueva. Lo que haces es que llueva en otra región o en otro momento. Y puedes evitar que el agua llegue a congelarse y caiga en forma de granizo haciéndola que se precipite antes."
330,good-2,https://radioambulante.org/transcripcion/disparos-al-cielo-transcripcion,['disparos-al-cielo-transcripcion'],México,Mexican,[Victoria]: ,"Pero tampoco era claro que eso era lo que estaba pasando, porque no había lluvia en la zona. Todo el asunto era muy confuso."
331,good-2,https://radioambulante.org/transcripcion/disparos-al-cielo-transcripcion,['disparos-al-cielo-transcripcion'],México,Mexican,[Belinka González]: ,"Como respuesta a toda la atención que estaba atrayendo la noticia, el 13 de agosto de 2018, representantes de la Volkswagen dieron una conferencia de prensa para explicar cómo funcionaban esos cañones y por qué seguían usándolos. "
332,good-2,https://radioambulante.org/transcripcion/disparos-al-cielo-transcripcion,['disparos-al-cielo-transcripcion'],México,Mexican,[Victoria]: ,"En la conferencia estaban tres ejecutivos de Volkswagen. La primera en hablar fue Sara Marengo, asistente técnico de la Oficina de la Presidencia de Volkswagen de México, quien quiso dejar una cosa muy en claro."
334,good-2,https://radioambulante.org/transcripcion/disparos-al-cielo-transcripcion,['disparos-al-cielo-transcripcion'],México,Mexican,[Sara Marengo]: ,"El objetivo manifiesto de Volkswagen de México es la protección del medio ambiente: el agua, el suelo, del aire y los recursos en todos sus procesos de producción, así como una relación de buena vecindad."
335,good-2,https://radioambulante.org/transcripcion/disparos-al-cielo-transcripcion,['disparos-al-cielo-transcripcion'],México,Mexican,[Victoria]: ,"Luego, Julio Marín, gerente de Gestión Ambiental, Sustentabilidad y Sistemas de Gestión para Volkswagen, explicó que habían instalado los cañones, porque 2017 había sido un año con tormentas de granizo especialmente fuertes que habían dañado los autos nuevos que se armaban y guardaban en los lotes. Eso les había causado pérdidas de 20 millones de dólares. Así que habían comprado tres cañones, aunque para ellos tiene un nombre más complejo: “dispositivos sónicos antigranizo”."
337,good-2,https://radioambulante.org/transcripcion/disparos-al-cielo-transcripcion,['disparos-al-cielo-transcripcion'],México,Mexican,[Julio Marín]:, Estos dispositivos sónicos fueron seleccionados después de que nuestras áreas de ingeniería buscaran alternativas de… qué hacer y cómo detener estos daños que se están dando tanto en las cosechas de nuestros compañeros campesinos como también en nuestros autos terminados.
338,good-2,https://radioambulante.org/transcripcion/disparos-al-cielo-transcripcion,['disparos-al-cielo-transcripcion'],México,Mexican,[Victoria]: ,"Sobre las preocupaciones de los campesinos, solo dijeron que estaban haciendo los estudios de impacto ambiental que les había pedido el gobierno. Pero insistieron en que habían consultado otros estudios y a expertos que les habían dicho que los cañones no afectan la lluvia y por ende no deberían afectar a los campesinos. "
339,good-2,https://radioambulante.org/transcripcion/disparos-al-cielo-transcripcion,['disparos-al-cielo-transcripcion'],México,Mexican,[Julio Marín]:,"La conferencia duró poco más de veinte minutos. Y terminó con los comentarios de Carlos Luna, el vicepresidente de Relaciones Corporativas de Volkswagen, quien aclaró que, fuera lo que fuera, tener y usar esos cañones era legal. "
341,good-2,https://radioambulante.org/transcripcion/disparos-al-cielo-transcripcion,['disparos-al-cielo-transcripcion'],México,Mexican,[Carlos Luna]: ,"Nosotros contamos con todos los permisos, las autorizaciones necesarias que nos han acordado las secretarías de Medio Ambiente y por lo tanto están bajo función, eh, regulada por parte del Gobierno."
342,good-2,https://radioambulante.org/transcripcion/disparos-al-cielo-transcripcion,['disparos-al-cielo-transcripcion'],México,Mexican,[Victoria]: ,"Traté insistentemente de hablar con Julio Marín y con otros representantes de la Volkswagen, pero nunca me respondieron. "
343,good-2,https://radioambulante.org/transcripcion/disparos-al-cielo-transcripcion,['disparos-al-cielo-transcripcion'],México,Mexican,[Carlos Luna]: ,"Gerardo Pérez y Estela Ramírez, que viven en Ocotlán y de quienes ya habíamos escuchado, participaron en las mesas de diálogo que había propuesto Volkswagen desde la primera protesta para tratar de llegar a un acuerdo sobre el uso de los cañones. Pero, según ellos, esas reuniones en realidad no eran un diálogo, los directivos de la Volkswagen solo les enseñaban documento tras documento para tratar de convencerlos."
344,good-2,https://radioambulante.org/transcripcion/disparos-al-cielo-transcripcion,['disparos-al-cielo-transcripcion'],México,Mexican,[Gerardo]: ,"Ellos nos mostraron una ficha técnica e incluso yo les comentaba: “Pues si una ficha técnica viene del constructor pues va a decir que no afecta, ¿verdad?”"
345,good-2,https://radioambulante.org/transcripcion/disparos-al-cielo-transcripcion,['disparos-al-cielo-transcripcion'],México,Mexican,[Victoria]: ,"O sea, que no era un dictamen imparcial de una tercera parte y que su validez era muy cuestionable."
346,good-2,https://radioambulante.org/transcripcion/disparos-al-cielo-transcripcion,['disparos-al-cielo-transcripcion'],México,Mexican,[Gerardo]: ,"Cuando entrevisté a Gerardo, me mostró una parte del expediente que les habían dado."
347,good-2,https://radioambulante.org/transcripcion/disparos-al-cielo-transcripcion,['disparos-al-cielo-transcripcion'],México,Mexican,[Victoria]: ,"Y, este, estos papeles ¿qué… qué son? ¿Lo que había traído?"
348,good-2,https://radioambulante.org/transcripcion/disparos-al-cielo-transcripcion,['disparos-al-cielo-transcripcion'],México,Mexican,[Gerardo]: ,"Bueno, sí, hay algo de… de acá, de… por ejemplo, mire, aquí nosotros… yo bajé unas… los límites de Cuautlancingo."
349,good-2,https://radioambulante.org/transcripcion/disparos-al-cielo-transcripcion,['disparos-al-cielo-transcripcion'],México,Mexican,[Victoria]: ,Y entre todos esos papeles estaba un documento clave. Era la evidencia clara de que no era cierto que estaban cumpliendo con las condiciones del permiso que les había aprobado el gobierno.
350,good-2,https://radioambulante.org/transcripcion/disparos-al-cielo-transcripcion,['disparos-al-cielo-transcripcion'],México,Mexican,[Gerardo]: ,"Este es el expediente que tenemos, ¿no? Dice: “Los dispositivos antigranizo operarán menos de dos horas por año y contarán con un sistema antisonoro que reduce significativamente el nivel del ruido». O sea, aquí claramente lo está diciendo que deben operar menos de dos horas por año  … y en una… y en un solo día —ellos mismos nos dieron el expediente— fueron casi… aquí tienen, mira, del 23, 24, 25… de abril a mayo fueron once horas nada más."
351,good-2,https://radioambulante.org/transcripcion/disparos-al-cielo-transcripcion,['disparos-al-cielo-transcripcion'],México,Mexican,[Victoria]: ,"O sea, que ellos mismos habían llevado el registro de cuántas veces y por cuánto tiempo los habían prendido. Y eran muchas horas, más de las dos que autorizaba el permiso."
352,good-2,https://radioambulante.org/transcripcion/disparos-al-cielo-transcripcion,['disparos-al-cielo-transcripcion'],México,Mexican,[Gerardo]: ,"También decía que la Volkswagen necesitaba obtener las autorizaciones que fueran necesarias a nivel municipal, estatal y federal. Y ese fue otro punto que los vecinos sabían que no habían cumplido."
353,good-2,https://radioambulante.org/transcripcion/disparos-al-cielo-transcripcion,['disparos-al-cielo-transcripcion'],México,Mexican,[Gerardo]: ,"Porque también nosotros como pueblos originarios, para… para que se haga ese tipo de proyectos, deben de ser consultados a los pueblos originarios."
354,good-2,https://radioambulante.org/transcripcion/disparos-al-cielo-transcripcion,['disparos-al-cielo-transcripcion'],México,Mexican,[Victoria]: ,"Y esto es importante porque según los tratados internacionales que México ha ratificado, los pueblos originarios tienen el derecho a ser consultados previamente sobre cualquier situación que afecte sus intereses. Y, por supuesto, la instalación de una maquinaria que pudiera afectar la caída de granizo en la zona forma parte de esto."
355,good-2,https://radioambulante.org/transcripcion/disparos-al-cielo-transcripcion,['disparos-al-cielo-transcripcion'],México,Mexican,[Gerardo]: ,"Y en base a una consulta y el pueblo decide, cosa que también no hicieron. O sea, había muchas anomalías en el… en el expediente."
356,good-2,https://radioambulante.org/transcripcion/disparos-al-cielo-transcripcion,['disparos-al-cielo-transcripcion'],México,Mexican,[Victoria]: ,"A pesar de todas estas anomalías, los vecinos nunca sintieron que tenían el respaldo de las autoridades en sus reclamos. Según Estela, desde el inicio, esas mesas de diálogo no fueron muy productivas."
357,good-2,https://radioambulante.org/transcripcion/disparos-al-cielo-transcripcion,['disparos-al-cielo-transcripcion'],México,Mexican,[Estela]: ,"A nosotros… ¿cómo le podré explicar? Pues, prácticamente nos ignoraban. Sí, porque así fue. Realmente que nos… no nos escuchaban nuestras peticiones, nuestros sentires como pueblo. Nunca hubo eso."
359,good-2,https://radioambulante.org/transcripcion/disparos-al-cielo-transcripcion,['disparos-al-cielo-transcripcion'],México,Mexican,[Estela]: ,Una pausa y volvemos.
369,good-2,https://radioambulante.org/transcripcion/disparos-al-cielo-transcripcion,['disparos-al-cielo-transcripcion'],México,Mexican,[Victoria]: ,"La idea de disparar al cielo para tratar de evitar que llueva o granice es muy vieja. Empezó hace más de 500 años con esos cañones de guerra que todos hemos visto. En esa época disparaban balas de cañón —metálicas y muy pesadas— hacia las nubes. Benvenuto Cellini, un escultor italiano renacentista, reportó en 1554 en su autobiografía que había logrado destruir una tormenta a cañonazos."
371,good-2,https://radioambulante.org/transcripcion/disparos-al-cielo-transcripcion,['disparos-al-cielo-transcripcion'],México,Mexican,[Victoria]: ,"Según la empresa que los vende, el cañón que estaba usando Volkswagen se diseñó en los setentas y, como dijimos, no dispara balas, sino una onda sónica. Pero, en esencia, la idea es muy parecida a como empezó: disparar al cielo para tratar de cambiar el tiempo."
374,good-2,https://radioambulante.org/transcripcion/disparos-al-cielo-transcripcion,['disparos-al-cielo-transcripcion'],México,Mexican,[Victoria]: ,"Para medir diferentes cosas: el contenido de agua, el tamaño de las gotas o la turbulencia en las nubes, por ejemplo. Todas esas mediciones…"
376,good-2,https://radioambulante.org/transcripcion/disparos-al-cielo-transcripcion,['disparos-al-cielo-transcripcion'],México,Mexican,[Victoria]: ,"A mí todo eso me sonaba extraño y la verdad no sé mucho sobre nubes. Así que le pedí a Raga que me explicara sobre el tema desde cero, como si yo fuera una niña de ocho años, porque para este momento ya estaba muy confundida con todo lo que había leído sobre los cañones. "
379,good-2,https://radioambulante.org/transcripcion/disparos-al-cielo-transcripcion,['disparos-al-cielo-transcripcion'],México,Mexican,[Victoria]: ,"O sea, se necesita que haya humedad en la atmósfera. Y la segunda cosa: "
381,good-2,https://radioambulante.org/transcripcion/disparos-al-cielo-transcripcion,['disparos-al-cielo-transcripcion'],México,Mexican,[Victoria]: ,"Me dijo que el agua no condensa, es decir, no pasa de estado gaseoso a líquido, en la nada. Necesita esas partículas diminutas como polvo, sales marinas o esporas de plantas."
384,good-2,https://radioambulante.org/transcripcion/disparos-al-cielo-transcripcion,['disparos-al-cielo-transcripcion'],México,Mexican,[Victoria]: ,"Ese proceso tiene que durar lo suficiente para que las nubes crezcan y crezcan y crezcan. Si eso no pasa, pues ahí queda, pero si sí, de ahí sigue la formación de lluvia y granizo."
